"15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98"
0.454545454545455,0.476190476190476,0.75,0.714285714285714,0.636363636363636,1,0.8,1,1,1,1,0.857142857142857,1,1,1,0.666666666666667,0.9,0.923076923076923,1,1,0.928571428571429,0.956521739130435,0.933333333333333,1,1,1,0.894736842105263,0.916666666666667,0.923076923076923,0.888888888888889,0.96,0.954545454545455,1,0.894736842105263,1,0.888888888888889,0.95,0.95,1,0.935483870967742,0.947368421052632,1,0.933333333333333,1,0.875,0.947368421052632,0.956521739130435,1,0.888888888888889,0.892857142857143,1,0.947368421052632,0.892857142857143,1,0.882352941176471,0.888888888888889,0.823529411764706,0.923076923076923,0.947368421052632,0.941176470588235,1,0.8,1,1,0.833333333333333,0.875,1,0.833333333333333,0.916666666666667,0.777777777777778,0.666666666666667,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
0.272727272727273,0.24,0.538461538461538,0.75,1,0.785714285714286,0.916666666666667,0.666666666666667,0.9,0.833333333333333,1,1,0.833333333333333,0.916666666666667,0.928571428571429,0.818181818181818,0.857142857142857,0.909090909090909,1,1,1,0.916666666666667,0.952380952380952,0.928571428571429,1,0.928571428571429,0.928571428571429,0.941176470588235,0.916666666666667,0.833333333333333,0.888888888888889,1,1,0.888888888888889,0.928571428571429,0.928571428571429,0.842105263157895,0.916666666666667,0.95,0.894736842105263,0.956521739130435,0.91304347826087,1,0.933333333333333,1,0.92,0.866666666666667,0.956521739130435,0.944444444444444,0.8,0.964285714285714,0.76,0.833333333333333,0.875,0.954545454545455,0.916666666666667,0.923076923076923,0.894736842105263,0.80952380952381,0.777777777777778,0.928571428571429,0.923076923076923,0.857142857142857,0.833333333333333,1,0.818181818181818,0.714285714285714,0.875,0.8,0.777777777777778,1,1,0.75,1,1,0,0.333333333333333,1,1,1,NA,NA,NA,NA
0.111111111111111,0.25,0.615384615384615,0.818181818181818,0.9,0.833333333333333,0.923076923076923,0.8,0.75,1,0.75,1,1,1,1,1,0.9,1,0.875,0.909090909090909,0.9,0.916666666666667,0.909090909090909,1,0.9375,1,0.857142857142857,1,0.8125,1,0.928571428571429,0.866666666666667,1,0.95,0.95,0.785714285714286,1,0.833333333333333,0.894736842105263,0.875,0.833333333333333,1,0.95,0.909090909090909,1,1,0.826086956521739,0.866666666666667,0.956521739130435,0.842105263157895,0.866666666666667,0.961538461538462,0.826086956521739,0.823529411764706,0.904761904761905,0.85,0.909090909090909,0.857142857142857,1,1,0.764705882352941,0.9,0.933333333333333,0.8,0.916666666666667,0.714285714285714,0.444444444444444,0.571428571428571,0.833333333333333,1,0.714285714285714,1,0.8,0.75,NA,1,1,1,1,NA,1,NA,NA,NA
0,0.181818181818182,0.666666666666667,0.333333333333333,0.875,1,0.9,0.923076923076923,1,0.857142857142857,0.923076923076923,1,1,1,0.888888888888889,1,1,0.928571428571429,1,0.888888888888889,1,1,1,1,0.9375,0.8,1,0.941176470588235,0.769230769230769,0.6875,1,1,0.85,1,0.95,0.894736842105263,0.933333333333333,0.928571428571429,0.736842105263158,0.9,0.928571428571429,0.833333333333333,1,0.952380952380952,0.916666666666667,1,1,0.857142857142857,0.9375,0.909090909090909,0.888888888888889,0.947368421052632,0.958333333333333,0.916666666666667,0.833333333333333,0.904761904761905,0.857142857142857,0.9,0.923076923076923,1,0.80952380952381,0.866666666666667,1,0.916666666666667,0.666666666666667,0.777777777777778,0.833333333333333,0.555555555555556,0.5,0.8,1,1,0.6,0.6,0.666666666666667,NA,1,1,NA,1,NA,1,NA,NA
0.333333333333333,0.222222222222222,0.333333333333333,0.7,0.714285714285714,0.833333333333333,1,0.777777777777778,0.933333333333333,0.727272727272727,0.888888888888889,1,1,1,1,1,0.933333333333333,0.923076923076923,0.928571428571429,1,0.777777777777778,0.947368421052632,0.944444444444444,1,1,0.952380952380952,0.954545454545455,1,0.846153846153846,0.857142857142857,1,1,0.944444444444444,0.826086956521739,0.958333333333333,0.96,0.95,0.944444444444444,0.9375,0.833333333333333,0.928571428571429,0.888888888888889,0.904761904761905,0.958333333333333,0.961538461538462,1,1,0.944444444444444,0.964285714285714,0.84,0.84375,0.92,0.954545454545455,0.939393939393939,0.888888888888889,0.869565217391304,0.928571428571429,0.866666666666667,0.956521739130435,0.875,0.869565217391304,0.88,0.764705882352941,0.944444444444444,0.818181818181818,0.714285714285714,0.818181818181818,1,0.8,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,NA,0,0,NA,1,NA,1,NA
0.181818181818182,0.375,0.333333333333333,0.642857142857143,0.8,0.692307692307692,0.583333333333333,1,1,0.916666666666667,0.777777777777778,1,0.928571428571429,0.916666666666667,1,1,1,0.928571428571429,0.933333333333333,1,1,0.888888888888889,1,1,1,1,0.95,1,1,0.869565217391304,0.916666666666667,0.888888888888889,1,0.866666666666667,0.952380952380952,1,0.909090909090909,0.823529411764706,0.944444444444444,0.933333333333333,0.904761904761905,0.916666666666667,0.941176470588235,0.894736842105263,0.92,0.954545454545455,0.933333333333333,1,1,0.777777777777778,0.909090909090909,0.892857142857143,0.909090909090909,0.904761904761905,0.933333333333333,0.862068965517241,0.80952380952381,0.884615384615385,0.851851851851852,0.958333333333333,0.941176470588235,0.944444444444444,0.818181818181818,0.866666666666667,0.923076923076923,1,0.75,0.75,0.666666666666667,0.857142857142857,0.5,0.833333333333333,0.714285714285714,1,1,0.75,0.5,NA,1,0,NA,NA,NA,NA
0.3125,0.297872340425532,0.586206896551724,0.461538461538462,0.666666666666667,0.888888888888889,0.823529411764706,0.875,1,0.9,0.6875,0.818181818181818,0.9,0.947368421052632,0.823529411764706,0.9375,1,0.952380952380952,0.923076923076923,0.958333333333333,0.884615384615385,1,0.826086956521739,0.833333333333333,0.92,1,1,0.966666666666667,0.935483870967742,1,0.828571428571429,0.866666666666667,0.821428571428571,0.916666666666667,0.961538461538462,0.888888888888889,0.911764705882353,0.955555555555556,0.896551724137931,1,0.931034482758621,0.911764705882353,0.914285714285714,0.933333333333333,0.928571428571429,0.933333333333333,0.903225806451613,0.870967741935484,0.869565217391304,0.96875,0.848484848484849,0.828571428571429,0.863636363636364,0.9375,0.868421052631579,0.91304347826087,0.939393939393939,0.902439024390244,0.837837837837838,0.942857142857143,0.8125,0.958333333333333,0.9,0.875,0.9,0.904761904761905,1,0.75,0.583333333333333,0.875,0.7,0.5,0.857142857142857,0.6,0.666666666666667,0.333333333333333,0.666666666666667,1,NA,0.5,1,NA,NA,NA
0.15,0.375,0.631578947368421,0.5,0.518518518518518,0.714285714285714,0.857142857142857,0.647058823529412,0.75,0.818181818181818,0.947368421052632,0.714285714285714,0.785714285714286,0.866666666666667,0.85,0.8125,1,1,0.833333333333333,0.956521739130435,0.954545454545455,0.952380952380952,0.894736842105263,0.894736842105263,0.857142857142857,0.956521739130435,1,0.95,0.807692307692308,0.92,0.91304347826087,0.892857142857143,0.956521739130435,0.821428571428571,0.823529411764706,0.925925925925926,0.956521739130435,0.947368421052632,0.918918918918919,0.870967741935484,0.911764705882353,0.96,0.903225806451613,0.918918918918919,1,0.80952380952381,0.925925925925926,0.941176470588235,0.884615384615385,0.95,0.964285714285714,0.787878787878788,0.846153846153846,0.794871794871795,0.96551724137931,0.75609756097561,0.931818181818182,0.942857142857143,0.861111111111111,0.852941176470588,0.8,0.909090909090909,0.772727272727273,0.730769230769231,0.857142857142857,0.736842105263158,0.8125,0.833333333333333,0.8,0.545454545454545,0.8,0.5,0.5,1,0.666666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,NA,0,NA,NA,NA
0.238095238095238,0.272727272727273,0.405405405405405,0.516129032258065,0.558823529411765,0.769230769230769,0.833333333333333,1,0.555555555555556,0.7,0.833333333333333,0.9375,0.842105263157895,0.882352941176471,0.863636363636364,0.923076923076923,0.92,0.85,0.961538461538462,0.954545454545455,0.962962962962963,1,1,0.956521739130435,0.88,0.933333333333333,0.903225806451613,0.956521739130435,0.92,0.896551724137931,0.930232558139535,0.956521739130435,0.883720930232558,0.925925925925926,0.933333333333333,0.96551724137931,0.916666666666667,0.945945945945946,0.939393939393939,0.936170212765957,0.813953488372093,0.897435897435897,0.931818181818182,0.863636363636364,0.928571428571429,1,0.935483870967742,0.939393939393939,0.95,0.972972972972973,0.928571428571429,0.928571428571429,0.862745098039216,0.903225806451613,0.866666666666667,0.904761904761905,0.846153846153846,0.86,1,0.82051282051282,0.926829268292683,0.852941176470588,0.84375,0.833333333333333,0.708333333333333,0.794117647058823,0.863636363636364,0.8,0.785714285714286,0.875,0.888888888888889,0.75,0.555555555555556,0.666666666666667,0.6,0.833333333333333,0.857142857142857,0.5,1,0.666666666666667,NA,NA,NA,NA
