"15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96"
1,0.363636363636364,0.672131147540984,0.863013698630137,0.873239436619718,0.873015873015873,0.950819672131147,0.952380952380952,0.942307692307692,0.92156862745098,0.976744186046512,1,1,0.981132075471698,0.923076923076923,0.962264150943396,1,0.940298507462687,0.981132075471698,1,0.981481481481482,1,0.978723404255319,1,0.972972972972973,0.977272727272727,0.981818181818182,1,0.926829268292683,1,1,0.987012987012987,1,1,0.979166666666667,1,1,0.966666666666667,0.964285714285714,1,1,0.964285714285714,0.96,1,1,0.956521739130435,0.952380952380952,1,1,0.964285714285714,1,0.956521739130435,1,1,0.954545454545455,1,0.944444444444444,1,0.904761904761905,0.909090909090909,0.875,0.875,1,1,0.666666666666667,0.857142857142857,1,0.666666666666667,1,0.75,0.875,0.8,1,1,1,NA,NA,NA,NA,NA,NA,NA
0.75,0.305555555555556,0.649122807017544,0.753846153846154,0.8375,0.943820224719101,0.901408450704225,0.941176470588235,0.96551724137931,1,0.946428571428571,0.956521739130435,0.979591836734694,0.980769230769231,0.982142857142857,0.959183673469388,0.980769230769231,0.984126984126984,1,0.982456140350877,0.977272727272727,0.980769230769231,1,1,1,0.975,1,0.962264150943396,0.976190476190476,0.906976744186046,0.947368421052632,1,0.986486486486487,0.951219512195122,0.974358974358974,0.951219512195122,1,0.976744186046512,0.964285714285714,1,0.962962962962963,1,1,0.92,0.923076923076923,1,1,0.894736842105263,0.956521739130435,0.95,1,1,0.958333333333333,0.928571428571429,0.833333333333333,1,0.925925925925926,0.944444444444444,0.933333333333333,1,0.818181818181818,1,0.777777777777778,1,1,0.888888888888889,0.857142857142857,0.888888888888889,0.5,1,0.75,1,0.75,1,0,NA,NA,NA,NA,NA,NA,NA
0.666666666666667,0.235294117647059,0.653061224489796,0.821428571428571,0.859154929577465,0.901234567901235,0.905405405405405,0.981818181818182,0.92156862745098,0.963636363636364,0.963636363636364,0.958333333333333,0.938775510204082,1,1,0.964912280701754,0.931034482758621,0.979591836734694,0.983606557377049,0.941176470588235,0.964285714285714,0.976190476190476,0.979591836734694,1,1,0.976744186046512,0.942857142857143,0.977777777777778,0.96,1,0.891891891891892,0.942857142857143,1,0.985915492957746,0.973684210526316,0.951219512195122,0.975,0.972972972972973,1,0.92,1,0.961538461538462,0.966666666666667,0.96,1,1,1,1,0.842105263157895,1,1,1,1,0.954545454545455,0.941176470588235,1,1,0.96,0.941176470588235,1,0.941176470588235,0.8,0.8,0.8,0.857142857142857,1,1,1,1,1,NA,1,0.6,1,1,1,NA,NA,NA,NA,NA,NA
0.2,0.276923076923077,0.564516129032258,0.803921568627451,0.871428571428571,0.897435897435897,0.84,0.879310344827586,0.945454545454545,0.962962962962963,0.983606557377049,0.982142857142857,0.964912280701754,0.94,1,0.981481481481482,0.981481481481482,0.931034482758621,1,0.984126984126984,0.943661971830986,0.945454545454545,1,0.980769230769231,1,0.977272727272727,0.954545454545455,0.972222222222222,0.976190476190476,0.923076923076923,1,0.947368421052632,0.948717948717949,0.977272727272727,1,0.971428571428571,0.972972972972973,0.926829268292683,1,0.956521739130435,0.964285714285714,0.967741935483871,0.91304347826087,0.96551724137931,0.875,0.952380952380952,1,1,1,0.789473684210526,1,1,1,0.941176470588235,0.857142857142857,1,0.9,1,0.954545454545455,0.857142857142857,0.933333333333333,0.941176470588235,1,1,0.625,1,1,0.833333333333333,0.833333333333333,0.857142857142857,1,NA,0.8,1,0.75,1,0,NA,NA,NA,NA,NA
0.5,0.444444444444444,0.5125,0.735294117647059,0.883333333333333,0.870588235294118,0.893333333333333,0.838235294117647,0.848484848484849,0.943661971830986,0.984126984126984,0.971428571428571,0.955882352941177,0.955882352941177,0.954545454545455,0.985915492957746,0.970149253731343,0.986301369863014,0.964285714285714,0.984615384615385,0.984848484848485,0.963855421686747,0.952380952380952,0.984126984126984,0.983333333333333,1,1,0.96078431372549,0.975,0.944444444444444,0.964285714285714,0.954545454545455,0.952380952380952,0.977272727272727,1,0.988095238095238,0.95,1,0.95,1,0.96,0.970588235294118,1,0.962962962962963,0.96969696969697,0.923076923076923,0.928571428571429,1,1,0.947368421052632,0.954545454545455,0.923076923076923,1,0.972222222222222,1,0.916666666666667,0.888888888888889,0.944444444444444,1,0.909090909090909,0.785714285714286,1,0.9,0.75,0.75,0.8,0.75,1,1,0.833333333333333,0.9,1,0,0.75,0.75,1,NA,0,NA,NA,NA,NA
0,0.245614035087719,0.547169811320755,0.679012345679012,0.869565217391304,0.82,0.82089552238806,0.862068965517241,0.839285714285714,0.890909090909091,0.939393939393939,0.983333333333333,0.971830985915493,0.953846153846154,0.96875,0.957446808510638,1,0.983333333333333,0.943661971830986,1,0.984126984126984,0.983606557377049,0.987341772151899,0.91044776119403,0.946428571428571,0.96551724137931,0.964285714285714,0.979166666666667,0.978723404255319,0.951219512195122,0.981132075471698,0.944444444444444,0.931818181818182,0.956521739130435,0.944444444444444,0.979166666666667,0.987654320987654,0.953488372093023,1,0.951219512195122,1,0.98,0.970588235294118,0.933333333333333,1,0.935483870967742,0.888888888888889,0.91304347826087,0.961538461538462,0.96,1,0.909090909090909,0.903225806451613,0.9375,0.967741935483871,0.944444444444444,0.84,0.833333333333333,0.933333333333333,0.952380952380952,0.956521739130435,0.846153846153846,1,0.8,0.9,0.666666666666667,0.818181818181818,0.714285714285714,0.9,0.833333333333333,1,0.777777777777778,1,NA,1,0.5,1,NA,1,NA,NA,NA
0.2,0.397260273972603,0.5,0.726190476190476,0.787037037037037,0.844660194174757,0.917808219178082,0.904109589041096,0.895522388059702,0.904109589041096,0.86046511627907,0.946808510638298,0.927710843373494,0.989247311827957,0.976190476190476,0.958904109589041,0.974025974025974,0.968421052631579,1,0.947916666666667,0.974358974358974,0.99009900990099,0.988636363636364,0.98,0.956043956043956,0.965116279069767,0.9625,1,0.986666666666667,0.972222222222222,0.924528301886792,1,0.927536231884058,0.986111111111111,0.954545454545455,0.964285714285714,0.956521739130435,0.989473684210526,0.963636363636364,0.981132075471698,0.958333333333333,1,0.970149253731343,0.976190476190476,0.933333333333333,0.957446808510638,0.962264150943396,0.930232558139535,0.95,0.974358974358974,1,0.966666666666667,0.90625,0.977272727272727,0.96551724137931,1,1,0.909090909090909,0.958333333333333,0.95,1,0.925925925925926,0.909090909090909,0.896551724137931,0.9,0.823529411764706,0.857142857142857,0.7,0.777777777777778,0.916666666666667,1,1,1,1,0,1,1,0.5,NA,NA,NA,NA
0.176470588235294,0.379746835443038,0.552631578947368,0.674698795180723,0.822784810126582,0.818181818181818,0.808510638297872,0.873015873015873,0.841269841269841,0.927536231884058,0.857142857142857,0.873417721518987,0.933333333333333,0.955056179775281,0.978260869565217,0.958904109589041,0.9375,0.965116279069767,0.989247311827957,0.975308641975309,0.957894736842105,0.930232558139535,0.978260869565217,1,0.98,0.923076923076923,0.96551724137931,0.950617283950617,1,1,0.956521739130435,0.94,0.987012987012987,0.924050632911392,0.921875,0.9375,0.961538461538462,0.971014492753623,0.970873786407767,0.958333333333333,0.941176470588235,0.961538461538462,1,0.953846153846154,0.977777777777778,0.931818181818182,0.9375,0.9375,0.914893617021277,0.914285714285714,0.972222222222222,0.96969696969697,1,0.935483870967742,0.936170212765957,0.964285714285714,0.902439024390244,0.962962962962963,0.896551724137931,0.923076923076923,0.947368421052632,0.954545454545455,0.851851851851852,0.857142857142857,0.761904761904762,0.894736842105263,1,0.714285714285714,0.545454545454545,0.777777777777778,0.818181818181818,1,1,1,1,NA,1,1,1,NA,NA,NA
0.111111111111111,0.268518518518519,0.48,0.711340206185567,0.754237288135593,0.787878787878788,0.820754716981132,0.840909090909091,0.835820895522388,0.886075949367089,0.92,0.917647058823529,0.905882352941176,0.929824561403509,0.96551724137931,0.970873786407767,0.970588235294118,0.916666666666667,0.97,0.948979591836735,0.970873786407767,0.982905982905983,0.948979591836735,0.94,0.979591836734694,0.982758620689655,0.966666666666667,0.970873786407767,0.938144329896907,0.989130434782609,0.974358974358974,0.975609756097561,0.949152542372881,1,0.966666666666667,0.934210526315789,0.959459459459459,1,0.958333333333333,0.990990990990991,0.984848484848485,0.9375,0.955882352941177,1,0.959459459459459,0.981818181818182,0.957446808510638,0.96078431372549,0.966101694915254,0.938775510204082,0.979166666666667,0.956521739130435,1,1,0.904761904761905,0.955555555555556,0.911764705882353,0.844444444444444,0.970588235294118,0.931034482758621,0.958333333333333,0.916666666666667,1,0.9,0.8,0.84,0.857142857142857,0.846153846153846,0.9,0.818181818181818,0.571428571428571,0.909090909090909,1,1,0.666666666666667,NA,1,1,NA,1,NA,NA
