"15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
0,1.2093023255814,1.63333333333333,1.9375,2.01333333333333,1.83636363636364,2.36842105263158,1.77027027027027,1.70588235294118,2.0655737704918,1.07462686567164,2.0375,1.71428571428571,3.15254237288136,1.55882352941176,2.44578313253012,1.81333333333333,1.89473684210526,1.98461538461538,2.09803921568627,1.48387096774194,2.42553191489362,1.41666666666667,1.53191489361702,1.35849056603774,1.91176470588235,2.04255319148936,1.94444444444444,1.89090909090909,1.89230769230769,1.61111111111111,1.68627450980392,2.13461538461538,2,1.72727272727273,0.71875,1.82857142857143,1.83870967741935,1.6,1.76923076923077,2.43478260869565,2.23529411764706,1.26923076923077,2.0952380952381,1,1.46428571428571,2.16666666666667,1.74074074074074,0.476190476190476,1.15384615384615,0.857142857142857,1.2,1,1.36666666666667,2.5,1.31578947368421,0.5,2,0.181818181818182,0.571428571428571,3,3.5,1,1.6,0.625,2.8,1.92857142857143,0.333333333333333,3,0.333333333333333,1,3.5,2,NA,0,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA
0,1.61538461538462,1.78846153846154,1.69230769230769,1.7,2.1025641025641,2.15873015873016,2.58108108108108,2.14492753623188,1.93846153846154,2.03030303030303,1.81159420289855,2.12048192771084,1.84507042253521,2.515625,2.07575757575758,2.75949367088608,2.66666666666667,2.07017543859649,1.46428571428571,2.40425531914894,1.88571428571429,2.87755102040816,2.28260869565217,2.69565217391304,1.68181818181818,2.40677966101695,2,1.95454545454545,2.27777777777778,2.33898305084746,1.8,2.05263157894737,1.73809523809524,1.97222222222222,1.825,2.13793103448276,2.38709677419355,1.46428571428571,2.04347826086957,2.28571428571429,3.17391304347826,2.06666666666667,1.59090909090909,1.94736842105263,0.827586206896552,1.19230769230769,1.8,0.863636363636364,1.64705882352941,0.529411764705882,0.956521739130435,1.56521739130435,0.8,2.42857142857143,2.09090909090909,1.8,0.846153846153846,1.8,2,1.07692307692308,3.5,4.83333333333333,1.5,1.9,2.11111111111111,1.25,1.88888888888889,1.5,1.5,1.66666666666667,2.25,2.33333333333333,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA
1.33333333333333,1.63157894736842,1.61904761904762,1.3728813559322,1.97222222222222,1.98684210526316,2.30666666666667,2.05,2.42647058823529,1.82089552238806,2.17647058823529,1.57971014492754,1.39705882352941,2.12987012987013,2.28767123287671,2.84745762711864,1.7741935483871,2.8641975308642,2.78260869565217,2.2,1.76785714285714,1.6734693877551,1.98360655737705,2.76470588235294,2.33333333333333,3.03921568627451,2.41304347826087,2.68627450980392,1.80434782608696,1.53030303030303,2.21153846153846,3.13333333333333,2.26865671641791,2.24074074074074,2.84615384615385,1.77777777777778,2.05263157894737,2.10714285714286,2.45833333333333,1.70833333333333,2.4,1.95,2,2.09677419354839,2.7,2.8125,0.933333333333333,1.43478260869565,2.38095238095238,1.93333333333333,0.565217391304348,2.33333333333333,2.82608695652174,1.45454545454545,1.45833333333333,1.91304347826087,1.81818181818182,2.35294117647059,1.41666666666667,1.375,1.90909090909091,1.53846153846154,3.4,5.33333333333333,1.2,2,3.11111111111111,3.2,2.875,2.5,7.5,3.5,3.66666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1.92156862745098,2.484375,2.11290322580645,1.49206349206349,1.97260273972603,2.55737704918033,2.01587301587302,1.88059701492537,2.52941176470588,1.83333333333333,2.359375,1.59420289855072,1.5,2.7012987012987,2.30985915492958,2.66101694915254,2.59090909090909,2.05194805194805,2.46575342465753,1.91836734693878,1.38333333333333,1.64583333333333,2.1969696969697,2.02127659574468,1.4468085106383,1.84782608695652,2.43478260869565,2.15,1.73913043478261,2.4406779661017,2.15384615384615,3.03389830508475,2.0327868852459,2.44827586206897,1.85714285714286,1.86486486486486,2.1025641025641,1.55555555555556,1.32,2.08333333333333,2.67857142857143,1.16666666666667,3.42857142857143,1.76923076923077,1.42857142857143,1.92857142857143,2.3125,0.91304347826087,1.85,2,0.857142857142857,1.41666666666667,2.42857142857143,1.15789473684211,1.5,1.40909090909091,2.09090909090909,1.77777777777778,1.04347826086957,2.25,2.2,2,5,2.25,1.375,1,1.14285714285714,3.8,2,4,4,0,2.66666666666667,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2.1875,2.77142857142857,1.8955223880597,2.20987654320988,1.77464788732394,2,2.55769230769231,2.35087719298246,2.29032258064516,2.01515151515152,1.75,2.25,2.22222222222222,1.92063492063492,2.82352941176471,2.3030303030303,1.90909090909091,2.58461538461538,2.52631578947368,2.59722222222222,1.89795918367347,1.92727272727273,1.54545454545455,2.44262295081967,2.2156862745098,1.95652173913043,3.10526315789474,2.75,2.12698412698413,2.13636363636364,2.29824561403509,2.80357142857143,3.43396226415094,2.3265306122449,1.7037037037037,2.275,2.35897435897436,2.16216216216216,1.30769230769231,2.27272727272727,2.04347826086957,1.42857142857143,1.66666666666667,1.89473684210526,2.62068965517241,1.5,2.375,0.724137931034483,0.523809523809524,1.42105263157895,1,1.875,2.06666666666667,3.57894736842105,0.666666666666667,1.875,1.69565217391304,1.375,1.05882352941176,0.91304347826087,2.66666666666667,1.3,2.07692307692308,4,3,0.555555555555556,1.42857142857143,2.2,5.2,2.66666666666667,1,6,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.66101694915254,2.86440677966102,2.20512820512821,2.08139534883721,2.17948717948718,1.68,2.25862068965517,2.97916666666667,2.35087719298246,2,2.3030303030303,2.28787878787879,1.86363636363636,2.19736842105263,1.98529411764706,2.34177215189873,1.80281690140845,2.9375,2.28571428571429,2.70512820512821,2.79220779220779,2.3,1.7719298245614,2.25,2.21052631578947,2.74509803921569,2.02173913043478,2.06818181818182,1.3125,2.39655172413793,2.2,2.06896551724138,1.94117647058824,2.54716981132075,2.2037037037037,2.10526315789474,1.75,2.32432432432432,2.3,1.53846153846154,0.80952380952381,1.32,2.41666666666667,1.4375,2.44444444444444,2.24137931034483,1.88888888888889,1.71428571428571,2.11111111111111,0.954545454545455,2,1.52941176470588,0.736842105263158,2.15384615384615,2.88888888888889,1.15,2.1304347826087,1.83333333333333,2.18181818181818,1.5,0.961538461538462,1.25,1.57142857142857,2.92307692307692,3.33333333333333,4.75,0.875,0.714285714285714,2.5,2.2,4,3,9,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
1,2.2112676056338,2.65822784810127,2.49315068493151,2.3956043956044,1.93103448275862,2.4,2,2.01666666666667,2.17241379310345,1.67142857142857,2.58974358974359,3.01369863013699,2.67948717948718,2.275,2.3974358974359,1.56976744186047,2.76666666666667,1.89010989010989,2.94444444444444,2.2987012987013,2.31958762886598,2.27848101265823,1.83050847457627,2.09375,2.45098039215686,2.38805970149254,2.17241379310345,1.47826086956522,3.20408163265306,1.75510204081633,1.96875,1.9811320754717,2.71428571428571,2.39344262295082,2.2,3,2.67857142857143,2.02631578947368,2.02380952380952,2.61904761904762,1.33333333333333,1.53846153846154,1.64285714285714,2.28125,1.95238095238095,2,2.71428571428571,1.95238095238095,1.27777777777778,1.2962962962963,2.24,2.15,2.65,0.571428571428571,1.52631578947368,2.6,1.62962962962963,2.60714285714286,1.25,2.58333333333333,1.6875,1.48484848484848,2,1.11111111111111,2.53846153846154,3,2,0.7,0.875,1.42857142857143,1.5,2,1,4.5,NA,1.5,0,NA,NA,NA,NA,NA,NA,NA
2.66666666666667,2.03846153846154,2.80821917808219,2.52112676056338,2.59770114942529,2.40229885057471,1.89873417721519,2.3768115942029,1.609375,1.74576271186441,2.35,1.765625,2.38888888888889,2.49350649350649,2.39772727272727,2.95833333333333,2.32467532467532,1.66279069767442,2.15625,2.16666666666667,3.2972972972973,2.23376623376623,2.29166666666667,2.31645569620253,2.78181818181818,1.96923076923077,2.68,1.640625,2,1.83673469387755,3.4,2.14,2.15,2,1.96923076923077,2.65454545454545,2.39285714285714,2.37096774193548,1.67307692307692,2.42857142857143,2.4390243902439,1.375,1.19230769230769,1.73076923076923,1.28,1.45161290322581,1.85714285714286,1.52173913043478,2.70967741935484,1.83333333333333,1.9,2,1.45833333333333,2,1.58823529411765,1.05,1,1.9,1.30769230769231,2.40740740740741,1.77272727272727,2.08333333333333,1.53333333333333,0.96875,1.5,2.54545454545455,2.41666666666667,3.5,2.8,1.5,1.28571428571429,2,3.28571428571429,3.33333333333333,4.5,3,NA,0.5,NA,NA,NA,NA,NA,NA,NA
2.90909090909091,1.77319587628866,2.33333333333333,2.13392857142857,2.17117117117117,2.32432432432432,1.63392857142857,2.32098765432099,2.34117647058824,1.85882352941176,1.66304347826087,1.85365853658537,1.72727272727273,2.21428571428571,2.2,1.78301886792453,1.93518518518519,1.94117647058824,2.03937007874016,1.74436090225564,1.74107142857143,2.38392857142857,1.80833333333333,2.4622641509434,1.98130841121495,1.96551724137931,2.2093023255814,2.95890410958904,2.46153846153846,2.03260869565217,2.765625,2.32352941176471,2.01612903225806,1.69512195121951,1.578125,1.93103448275862,1.57746478873239,2.32394366197183,1.85526315789474,1.67142857142857,2.09375,2.08196721311475,1.61224489795918,1.82051282051282,1.3030303030303,1.54761904761905,1.45652173913043,1.81578947368421,1.51351351351351,2.07894736842105,1.61538461538462,2.83333333333333,1.65789473684211,0.918918918918919,1.92592592592593,2.06060606060606,1.58333333333333,1.63636363636364,1.88888888888889,2.12121212121212,2.58620689655172,2.625,2.8125,1.16666666666667,1.1,3.36363636363636,1.16666666666667,0.636363636363636,3,4,1,1.2,1.33333333333333,3.25,3.33333333333333,3,NA,0,0,NA,NA,NA,NA,NA,NA
