sex,year,age,mean_ghq
female,1992,71,2.0606060606060606
female,1992,72,1.3181818181818181
female,1992,73,3.051282051282051
female,1992,74,1.5862068965517242
female,1992,75,1.5952380952380953
female,1992,76,3.5294117647058822
female,1992,77,2.787878787878788
female,1992,78,1.9230769230769231
female,1992,79,1.875
female,1992,80,2.4857142857142858
female,1992,81,1.44
female,1992,82,2.5172413793103448
female,1992,83,2.1052631578947367
female,1992,84,2
female,1992,85,2.466666666666667
female,1992,86,1.8823529411764706
female,1992,87,2.857142857142857
female,1992,88,2
female,1992,89,1.3333333333333333
female,1992,90,1
female,1992,91,0.5
female,1992,92,0
female,1992,93,5
female,1992,94,1
female,1992,97,7
female,1993,15,1.4545454545454546
female,1993,16,1.5890410958904109
female,1993,17,1.794871794871795
female,1993,18,1.5833333333333333
female,1993,19,2.0256410256410255
female,1993,20,1.9772727272727273
female,1993,21,2.2526315789473683
female,1993,22,2.057471264367816
female,1993,23,2.4945054945054945
female,1993,24,2.023529411764706
female,1993,25,2.3092783505154637
female,1993,26,1.7849462365591398
female,1993,27,1.7448979591836735
female,1993,28,1.8888888888888888
female,1993,29,2.176470588235294
female,1993,30,2.4444444444444446
female,1993,31,1.9191919191919191
female,1993,32,2.601769911504425
female,1993,33,2.9690721649484537
female,1993,34,2.0606060606060606
female,1993,35,2.0930232558139537
female,1993,36,2
female,1993,37,1.894736842105263
female,1993,38,2.7866666666666666
female,1993,39,2.551282051282051
female,1993,40,2.7051282051282053
female,1993,41,2.2409638554216866
female,1993,42,2.4125
female,1993,43,2.0952380952380953
female,1993,44,1.6666666666666667
female,1993,45,2.4725274725274726
female,1993,46,2.8556701030927836
female,1993,47,2.396039603960396
female,1993,48,2.4065934065934065
female,1993,49,2.8857142857142857
female,1993,50,2.4857142857142858
female,1993,51,2.643835616438356
female,1993,52,1.7540983606557377
female,1993,53,2.0555555555555554
female,1993,54,1.3728813559322033
female,1993,55,2.5892857142857144
female,1993,56,1.62
female,1993,57,2.3181818181818183
female,1993,58,2.234375
female,1993,59,2.2888888888888888
female,1993,60,2.142857142857143
female,1993,61,1.492063492063492
female,1993,62,1.5490196078431373
female,1993,63,1.7450980392156863
female,1993,64,1.3333333333333333
female,1993,65,1.1886792452830188
female,1993,66,1.7142857142857142
female,1993,67,2.074074074074074
female,1993,68,2.057142857142857
female,1993,69,1.9285714285714286
female,1993,70,1.896551724137931
female,1993,71,1.4210526315789473
female,1993,72,2.3220338983050848
female,1993,73,1.8448275862068966
female,1993,74,2.2941176470588234
female,1993,75,2
female,1993,76,2.05
female,1993,77,3.433333333333333
female,1993,78,3.423076923076923
female,1993,79,1.763157894736842
female,1993,80,2.21875
female,1993,81,2.033333333333333
female,1993,82,3.4285714285714284
female,1993,83,2.3333333333333335
female,1993,84,1.6875
female,1993,85,3.6
female,1993,86,3.5833333333333335
female,1993,87,1.5833333333333333
female,1993,88,5.5
female,1993,89,1.6666666666666667
female,1993,90,4
female,1993,91,3.75
female,1993,92,0
female,1993,93,0.5
female,1993,94,NaN
female,1993,95,NaN
female,1994,15,1.1111111111111112
female,1994,16,1.9746835443037976
female,1994,17,2.2162162162162162
female,1994,18,2.272727272727273
female,1994,19,1.5263157894736843
female,1994,20,2.0253164556962027
female,1994,21,2.55
female,1994,22,1.9673913043478262
female,1994,23,1.75
female,1994,24,2.5444444444444443
female,1994,25,1.875
female,1994,26,2.5319148936170213
female,1994,27,1.7303370786516854
female,1994,28,1.4757281553398058
female,1994,29,2.7916666666666665
female,1994,30,2.41
female,1994,31,2.5825242718446604
female,1994,32,2.57
female,1994,33,2.317757009345794
female,1994,34,2.5096153846153846
female,1994,35,1.903225806451613
female,1994,36,1.9101123595505618
female,1994,37,2.0126582278481013
female,1994,38,2.12
female,1994,39,2.5774647887323945
female,1994,40,1.7804878048780488
female,1994,41,2.1449275362318843
female,1994,42,2.3205128205128207
female,1994,43,2.2872340425531914
female,1994,44,2.1411764705882352
female,1994,45,2.340659340659341
female,1994,46,2.359550561797753
female,1994,47,2.9270833333333335
female,1994,48,2.1333333333333333
female,1994,49,2.404255319148936
female,1994,50,2.2266666666666666
female,1994,51,2.3174603174603177
female,1994,52,2.5657894736842106
female,1994,53,2.0163934426229506
female,1994,54,2.2264150943396226
female,1994,55,2.3214285714285716
female,1994,56,2.2641509433962264
female,1994,57,1.4545454545454546
female,1994,58,2.9591836734693877
female,1994,59,1.8888888888888888
female,1994,60,1.4375
female,1994,61,1.6923076923076923
female,1994,62,2.2058823529411766
female,1994,63,1.1428571428571428
female,1994,64,1.7659574468085106
female,1994,65,1.9387755102040816
female,1994,66,1.631578947368421
female,1994,67,1.303030303030303
female,1994,68,2.1346153846153846
female,1994,69,2.125
female,1994,70,1.896551724137931
female,1994,71,1.4655172413793103
female,1994,72,1.65
female,1994,73,1.5818181818181818
female,1994,74,1.5185185185185186
female,1994,75,2.096774193548387
female,1994,76,2.08
female,1994,77,1.5789473684210527
female,1994,78,3.310344827586207
female,1994,79,2.4
female,1994,80,2.310344827586207
female,1994,81,1.8518518518518519
female,1994,82,1.6296296296296295
female,1994,83,2.6666666666666665
female,1994,84,2.5217391304347827
female,1994,85,2.7857142857142856
female,1994,86,3.8461538461538463
female,1994,87,2.6
female,1994,88,1.2727272727272727
female,1994,89,7.6
female,1994,90,4
female,1994,91,2
female,1994,92,0.5
female,1994,93,1
female,1994,94,NaN
female,1994,95,NaN
female,1994,96,0
female,1995,15,1.4615384615384615
female,1995,16,2.041095890410959
female,1995,17,2.647727272727273
female,1995,18,1.8421052631578947
female,1995,19,2.303370786516854
female,1995,20,1.8658536585365855
female,1995,21,1.9142857142857144
female,1995,22,2.688311688311688
female,1995,23,2.49438202247191
female,1995,24,2.3146067415730336
female,1995,25,2.0476190476190474
female,1995,26,1.8452380952380953
female,1995,27,2.4646464646464645
female,1995,28,2.1538461538461537
female,1995,29,1.9777777777777779
female,1995,30,2.621212121212121
female,1995,31,2.1458333333333335
female,1995,32,2.094736842105263
female,1995,33,2.6702127659574466
female,1995,34,2.542056074766355
female,1995,35,2.6122448979591835
female,1995,36,2.3260869565217392
female,1995,37,2.238095238095238
female,1995,38,2.581081081081081
female,1995,39,2.3191489361702127
female,1995,40,2.4383561643835616
female,1995,41,2.1358024691358026
female,1995,42,2.873015873015873
female,1995,43,2.6875
female,1995,44,2.1847826086956523
female,1995,45,2.4
female,1995,46,2.1724137931034484
female,1995,47,2.6470588235294117
female,1995,48,3.4835164835164836
female,1995,49,2.325301204819277
female,1995,50,1.9534883720930232
female,1995,51,2.63768115942029
female,1995,52,2.2580645161290325
female,1995,53,2.5945945945945947
female,1995,54,1.8571428571428572
female,1995,55,2.452830188679245
female,1995,56,1.9433962264150944
female,1995,57,2.0784313725490198
female,1995,58,1.7234042553191489
female,1995,59,1.711111111111111
female,1995,60,1.9814814814814814
female,1995,61,1.794871794871795
female,1995,62,2.022727272727273
female,1995,63,1.6833333333333333
female,1995,64,1.1304347826086956
female,1995,65,1.4318181818181819
female,1995,66,1.28
female,1995,67,1.836734693877551
female,1995,68,1.6756756756756757
female,1995,69,2.3846153846153846
female,1995,70,1.5932203389830508
female,1995,71,1.9636363636363636
female,1995,72,1.4107142857142858
female,1995,73,2
female,1995,74,2.259259259259259
female,1995,75,2.04
female,1995,76,3.3461538461538463
female,1995,77,2.769230769230769
female,1995,78,1.7777777777777777
female,1995,79,2.269230769230769
female,1995,80,3.3076923076923075
female,1995,81,1.4444444444444444
female,1995,82,1.6551724137931034
female,1995,83,2.619047619047619
female,1995,84,4
female,1995,85,2.9473684210526314
female,1995,86,1.4615384615384615
female,1995,87,3.75
female,1995,88,3
female,1995,89,1.8571428571428572
female,1995,90,5.4
female,1995,91,0
female,1995,92,0
female,1995,93,2
female,1995,94,2
female,1995,95,NaN
female,1995,96,NaN
female,1996,15,1.0625
female,1996,16,1.922077922077922
female,1996,17,2.736111111111111
female,1996,18,2.258426966292135
female,1996,19,2.0425531914893615
female,1996,20,2.3555555555555556
female,1996,21,1.7938144329896908
female,1996,22,2.7777777777777777
female,1996,23,2.8076923076923075
female,1996,24,2.303370786516854
female,1996,25,2.2083333333333335
female,1996,26,2.7674418604651163
female,1996,27,2.3846153846153846
female,1996,28,1.9387755102040816
female,1996,29,2.26
female,1996,30,1.75
female,1996,31,2.5
female,1996,32,2.144230769230769
female,1996,33,2.4903846153846154
female,1996,34,2.2127659574468086
female,1996,35,2.7168141592920354
female,1996,36,2.67
female,1996,37,2.1739130434782608
female,1996,38,2.0481927710843375
female,1996,39,2.8395061728395063
female,1996,40,2.3736263736263736
female,1996,41,2.6805555555555554
female,1996,42,2.225
female,1996,43,2.1492537313432836
female,1996,44,1.6206896551724137
female,1996,45,2.7471264367816093
female,1996,46,2.6179775280898876
female,1996,47,2.1758241758241756
female,1996,48,2.1358024691358026
female,1996,49,2.522222222222222
female,1996,50,2.186046511627907
female,1996,51,2.4895833333333335
female,1996,52,2.7205882352941178
female,1996,53,2.403225806451613
female,1996,54,2.972972972972973
female,1996,55,1.576271186440678
female,1996,56,1.7608695652173914
female,1996,57,2.1551724137931036
female,1996,58,2.6
female,1996,59,1.7173913043478262
female,1996,60,2.5869565217391304
female,1996,61,1.9811320754716981
female,1996,62,2.227272727272727
female,1996,63,1.7804878048780488
female,1996,64,1.8983050847457628
female,1996,65,1.288888888888889
female,1996,66,1.6304347826086956
female,1996,67,1.0444444444444445
female,1996,68,1.7254901960784315
female,1996,69,1.4444444444444444
female,1996,70,2.1538461538461537
female,1996,71,2.140625
female,1996,72,2.4038461538461537
female,1996,73,1.9130434782608696
female,1996,74,2.076923076923077
