"","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"32",0.000195683925936064,0.000154278046923831,0.000140237334664794,0.000153813935698376,0.000172739259715052,0.000221831007254496,0.000228454234391617,0.000218792772564308,0.000237457288383934,0.000264180776518313,0.000192122141221179,0.000224710877656119,0.000190788835266482,0.000272274254840951,0.000310075377571256,0.000264723634168871,0.000188030408940899,0.000225050735989755,0.000252017190266641,0.00022894644757782,0.000305304454547685,0.00036667973876764,0.000454521148930973,0.000462363509005361,0.000535228946889605,0.000548745025670136,0.000595760597567425,0.00074371634672909,0.000768293695171219,0.000750006780980936,0.000838829078161707,0.000887938488338879,0.000851946867541946,0.00089282418832848,0.000946004217416042,0.000929226711285799,0.000918362031812087,0.000722502308121406,0.000533232527001656,0.000417258203384508,0.000382803083389251,0.000382123912569263,0.000547213126335631,0.00046565808299622,0.000240615507999385,0.000192807601850594,0.00023344949991523,0.000317335339523793,0.000335505529634989,0.000386180003908715,0.000376653641055376,0.000425365200233934,0.000453856513454929,0.000501118418794978,0.000542808698904984,0.000572258742090259,0.000684188854988216
"33",0.00014146981418785,9.90576587216218e-05,9.51997986041566e-05,0.000108526785712023,0.000118618967151119,0.000164185971617983,0.000167796648749236,0.000159088699014811,0.000177850080824469,0.000198451116799678,0.00012819599501317,0.000162593711165037,0.000132408528672186,0.000200644477872668,0.000238009103859005,0.000194780340186242,0.000122823719253691,0.000149703872142651,0.000174934829900281,0.00015513153623046,0.000209435598688935,0.000266548978642129,0.000345905632671563,0.000368614070992558,0.000445581588699377,0.000478893412063078,0.000540803716516465,0.000693607764641711,0.00073021223926519,0.000727199114417855,0.000815863467933322,0.000866756307351146,0.000827906493150251,0.000878703020572816,0.000930844121986885,0.000915180345501737,0.000910000379197555,0.000702675123130669,0.000501238507445054,0.000386673439066558,0.000351154484347095,0.000349188133970322,0.000512900657976154,0.00043920515100157,0.000200289871931271,0.000139518777130657,0.000162484368994598,0.000239689257308667,0.000257665149498557,0.000303848784710888,0.000308047228081985,0.000349732022727606,0.000378124745361195,0.00043621739095913,0.000485813162446091,0.000523974043298362,0.00064667503759568
"34",9.61058165406832e-05,5.87145836038215e-05,6.03139216687096e-05,7.30976691192061e-05,7.70048624102852e-05,0.000114865574530017,0.000115785222126901,0.000108857365359363,0.000126944461434241,0.000141490053361487,7.94586306378733e-05,0.000110856586843462,8.71259434304703e-05,0.000138385889103578,0.000174839174915663,0.00013527207399843,7.57192220840733e-05,9.3118979169903e-05,0.000114653670584883,9.87103091497055e-05,0.000132843897211215,0.000181545801853122,0.00024369776656491,0.000272043031845018,0.000343557998574777,0.000401885306794207,0.000479068036630924,0.00063600337085171,0.000688714219061273,0.000702142991961307,0.000790362923550167,0.00084692198839648,0.000804613685373259,0.000864751244876829,0.000915901922913473,0.000901359936354102,0.000901307781044343,0.000682710373798295,0.000470470003742406,0.000357711367364447,0.000321480362078053,0.000318212635197635,0.000479007864240746,0.00041262720828392,0.00016627068758942,9.76421810420709e-05,0.000103558734676617,0.000169662137100759,0.000185011433227993,0.000221381481917497,0.000236269861119418,0.000267448730905117,0.000293620862005082,0.000366069109875266,0.00041406922311889,0.000469011911796175,0.000601414335254279
"35",6.05063558737614e-05,3.16170452968147e-05,3.50670862985221e-05,4.66966874262879e-05,4.68336019704474e-05,7.50426604424469e-05,7.38741970098845e-05,6.91257924831729e-05,8.54610566052671e-05,9.46602327738772e-05,4.48030562534945e-05,7.0201614191082e-05,5.39078807164294e-05,8.80488951326734e-05,0.000121949984141327,8.77445672246014e-05,4.3872101432494e-05,5.38551452943535e-05,7.06182184206979e-05,5.86505216609155e-05,7.69543131776185e-05,0.000114791166158589,0.000156526280618272,0.000182294037463029,0.000240512036741647,0.000321575918583576,0.000411300117845706,0.000570562340499257,0.000643249385587426,0.000665070151299234,0.000761760406067329,0.000828598538933354,0.000781139479817574,0.000851173581077683,0.000901149738224607,0.000888018711905119,0.000892611956670186,0.000662819210527459,0.00044099741204844,0.000330377017075595,0.000293766859215641,0.000289265184670758,0.00044593413547461,0.000385961281406672,0.000137953076994173,6.59319474802011e-05,5.89507725311836e-05,0.00011102188311036,0.000122220235235065,0.000146584484964277,0.000167200242619079,0.000186681481662321,0.000208723344773134,0.00029300608042047,0.000331415489203292,0.000405000042370946,0.000540699622312441
"36",3.47895491392286e-05,1.4935965827208e-05,1.82857841352029e-05,2.80786055976001e-05,2.61787637308625e-05,4.50668191017542e-05,4.25789278062484e-05,4.00234160635366e-05,5.34393101252309e-05,5.84810035548607e-05,2.19082262325049e-05,4.0369936152996e-05,3.08948819937829e-05,5.07075131446271e-05,8.01053810561923e-05,5.2470811534218e-05,2.3622836816294e-05,2.87285586510996e-05,4.05160855965619e-05,3.22001067258299e-05,3.9919471896246e-05,6.66330000421763e-05,9.0373805814476e-05,0.000108961239803522,0.000150262246880178,0.00024412095066091,0.000339250358617028,0.000496206877106216,0.00058893202219002,0.000608900158226986,0.000724286217039348,0.000805786911315866,0.000751985901623538,0.000836156645083416,0.000885030154583701,0.000874641284566861,0.000883956352639844,0.000643139214134859,0.000412910533919961,0.000304649308066191,0.000267978368290354,0.000262358334874735,0.000413974838687919,0.000359572444153011,0.000114437966380267,4.27544721790696e-05,2.85013879234248e-05,6.58470853051633e-05,7.24026268294114e-05,8.61146839660776e-05,0.000107051213253268,0.000116419468563167,0.000133251999879772,0.000220711179711795,0.000244867659883513,0.000331402328549496,0.000461491480334813
"37",1.79480153293804e-05,5.62731959061612e-06,8.16475341430989e-06,1.57308759459924e-05,1.28501008764884e-05,2.42427057322233e-05,2.11822317794658e-05,2.05259972172257e-05,3.01972975697172e-05,3.24619101487664e-05,7.97291078642412e-06,2.01434048811507e-05,1.59084644162205e-05,2.56616042560769e-05,4.89074585082134e-05,2.84021000011713e-05,1.1518360929676e-05,1.38204746913918e-05,2.13127695709038e-05,1.60267137171146e-05,1.78427186742187e-05,3.50277984012515e-05,4.58990848094164e-05,5.72620378337107e-05,8.13612957637925e-05,0.000175075378638509,0.000265568783511569,0.000411608732648204,0.000516094029534732,0.000531197715956939,0.000665625484325749,0.000764045438329875,0.000711636090116507,0.000814759344756362,0.00086588573525985,0.000860846000075037,0.000874917348768514,0.000623643327976717,0.000386273026626216,0.00028051083858731,0.000244059305305405,0.000237465361469323,0.000383340573332868,0.000333805038138985,9.49069194428956e-05,2.64710806829966e-05,1.00341725734542e-05,3.41043900258642e-05,3.64863307463813e-05,4.28364213541244e-05,6.02561388721909e-05,6.29834493837231e-05,7.39616171282101e-05,0.00015432646879598,0.000163200521122202,0.000252458270290648,0.000367219616351748
"38",8.03188383538147e-06,1.06146541827092e-06,2.68777342830784e-06,8.08720339769755e-06,4.89882091206192e-06,1.10035115732873e-05,7.94302760964336e-06,8.68387249513462e-06,1.45687599293338e-05,1.53251949866215e-05,3.91046798639008e-07,7.69841104285256e-06,6.89887692996023e-06,1.05935408912475e-05,2.72301295063983e-05,1.35217530874453e-05,4.84240070885958e-06,5.71760255670729e-06,1.00498013923535e-05,7.01420190997903e-06,6.21770710893245e-06,1.6323469013547e-05,1.94136743431549e-05,2.58481887058952e-05,3.52622300552303e-05,0.000118106169455235,0.000194807904086774,0.00032012556039844,0.00042215674560108,0.000435210139884777,0.000578748479093776,0.000692626558082577,0.000656479408093387,0.00078264565606271,0.000842415715103351,0.000846551978420728,0.000865340718537635,0.00060439270359083,0.000361115074297001,0.000257948760575352,0.000221940099981361,0.000214531417861026,0.000354173216825995,0.000308913832569331,7.86876551747581e-05,1.55210729682434e-05,3.90564450290373e-07,1.40246152009117e-05,1.31735369933166e-05,1.55605110737919e-05,2.7974968344749e-05,2.76579041912612e-05,3.28339365019928e-05,9.87186966090778e-05,9.46245676867723e-05,0.000175806475657156,0.000267351660578024
"39",2.82170656492371e-06,-8.18062480670933e-07,8.1180880425808e-08,3.70281287994902e-06,6.11584664498263e-07,3.38799065955484e-06,6.62169381199819e-07,2.25088876505505e-06,4.95473084508305e-06,5.11261718371184e-06,-3.10850712682967e-06,8.79974607939536e-07,1.96961720132877e-06,2.53697280454992e-06,1.33815038009388e-05,5.25549446113039e-06,1.49759469010927e-06,1.77411395541341e-06,4.03388481442495e-06,2.48265350273221e-06,9.22498138324843e-07,6.37753887104519e-06,5.53788002258941e-06,9.37297261774888e-06,8.39170627797567e-06,7.46189927698788e-05,0.00013210366361172,0.000229399501127349,0.000314336954691093,0.000329116787729212,0.000465938500116415,0.000588787100625007,0.000585485193564912,0.000736735263195866,0.00081367023988643,0.000831781839183265,0.000855267409335818,0.000585532879525334,0.000337438830955962,0.000236951517678241,0.000201542713755569,0.000193481942638311,0.000326559162768004,0.000285081003529539,6.52307350375183e-05,8.5028703713266e-06,-3.69025577411908e-06,2.76450025676146e-06,-2.22638030939207e-07,6.857726634546e-07,8.38736515067838e-06,7.52616004227935e-06,7.94320885739008e-06,5.68205852364436e-05,4.39033410381747e-05,0.000109712927696082,0.00017448682586565
"40",4.13064754040812e-07,-1.38209237959442e-06,-9.56748959419424e-07,1.39198696690343e-06,-1.40489837962898e-06,-4.93708106164761e-07,-2.76026561677365e-06,-7.8911048231444e-07,-3.75304270412749e-07,-3.21345316236597e-07,-4.29101049132238e-06,-2.3451520974401e-06,-4.45610072952456e-07,-1.2190101839705e-06,5.30914679656778e-06,1.16223413568407e-06,2.47743857096032e-09,9.75445604465823e-08,1.13169604672608e-06,4.47620757167202e-07,-1.06251577075712e-06,1.66383040792468e-06,-7.27501104167118e-07,1.98386051066333e-06,-4.9178599445276e-06,4.39150898904477e-05,8.15356185734732e-05,0.000148753433746197,0.0002077138905544,0.000223783149169621,0.000339571343497838,0.000459879913523913,0.000500503333501467,0.000675521930300246,0.000777433233291083,0.000814684015474118,0.000844633135018746,0.000567227280141571,0.000315328620589115,0.000217512789346262,0.000182782480323907,0.000174227435412947,0.00030054099625955,0.000262429444760218,5.4080530238561e-05,4.18893269845919e-06,-4.8015777082628e-06,-2.67122270728376e-06,-6.79004855913343e-06,-6.00540424657529e-06,-1.82944905891267e-06,-2.07158956574113e-06,-4.80010287031335e-06,2.86474417379734e-05,1.14103623484474e-05,5.99778598179848e-05,9.95432164274999e-05
"41",-5.390685546777e-07,-1.39484322709851e-06,-1.23640280370247e-06,2.71707867627679e-07,-2.16036063730807e-06,-2.18161324789385e-06,-3.99061003250039e-06,-1.96237648338565e-06,-2.96658459993597e-06,-2.83138464659722e-06,-4.33401450537147e-06,-3.55187567062533e-06,-1.46976842565033e-06,-2.6281291339071e-06,1.04155444269499e-06,-6.20314906386619e-07,-5.70673571000096e-07,-4.92054057193927e-07,-1.21740433796774e-07,-3.51653561434676e-07,-1.55818149088989e-06,-2.93565756538015e-07,-2.97439446827627e-06,-7.64985861458118e-07,-9.95154103282411e-06,2.37964082148075e-05,4.48122425449446e-05,8.56676134954837e-05,0.000119046538013281,0.000131056575030209,0.000219025068882474,0.00032330685942469,0.000405626827631383,0.000598749607385583,0.000722266223799952,0.000782100743982228,0.000828309012821067,0.000547177209312561,0.000295474324743431,0.000199631976023353,0.000165562967261308,0.00015666188132746,0.000276128713747191,0.000241031273129451,4.48292440034735e-05,1.66088515835484e-06,-4.5920688722306e-06,-4.75155482116851e-06,-9.16451605243573e-06,-8.02003441922528e-06,-6.14184817723594e-06,-5.56170178166285e-06,-9.75039064734415e-06,1.19858141305121e-05,-5.97251739346008e-06,2.77285020042667e-05,4.72749354962302e-05
"42",-8.07334899388645e-07,-1.20705046897006e-06,-1.18030675760852e-06,-2.19170485471897e-07,-2.26907153059716e-06,-2.69988471453431e-06,-4.10330726800646e-06,-2.21419376580442e-06,-3.93636861483976e-06,-3.68882429902407e-06,-3.88147524891816e-06,-3.71608476516006e-06,-1.77017405211288e-06,-2.85698666045029e-06,-9.77319173065097e-07,-1.2321859967034e-06,-7.15004309444578e-07,-6.19991045699005e-07,-5.70542271412645e-07,-5.84593490553722e-07,-1.46401819114714e-06,-9.28117128343255e-07,-3.31245070981738e-06,-1.45281031091645e-06,-1.05393309608648e-05,1.16672452632303e-05,2.10700034864961e-05,4.29358674715851e-05,5.81922122132185e-05,5.95085873154152e-05,0.000122286503184001,0.000200540783320508,0.000307976164399758,0.000507675723515964,0.000638229611752209,0.000719557660377159,0.000791520440550968,0.000518433492159664,0.000278546587430032,0.000183298777904256,0.000149786747022019,0.000140675819418907,0.000253307648305944,0.000220922417819093,3.71420206575706e-05,2.91227615066153e-07,-3.89509628026003e-06,-5.07749853442132e-06,-9.21448038599009e-06,-7.69026691350757e-06,-7.16252155443544e-06,-5.99284372252136e-06,-1.03443102993006e-05,3.49793392332063e-06,-1.27701529643854e-05,9.83348534871596e-06,1.59480649220156e-05
"43",-7.84798821597146e-07,-9.7756491950125e-07,-1.00699795920504e-06,-3.85713276880852e-07,-2.07288826260808e-06,-2.63838078079414e-06,-3.70881982344298e-06,-2.05303398473763e-06,-4.00039535100876e-06,-3.6756406496091e-06,-3.27074717747253e-06,-3.39491455117609e-06,-1.714329480442e-06,-2.58937830294241e-06,-1.74272721744306e-06,-1.29348684865324e-06,-6.72414830602522e-07,-5.68849400502033e-07,-6.46068806351995e-07,-5.75145573046402e-07,-1.19133287917004e-06,-9.86689839077586e-07,-2.91875758875207e-06,-1.36629944980229e-06,-9.20941397505839e-06,5.00375560267889e-06,7.62958945434729e-06,1.80133832029958e-05,2.35725785701508e-05,1.19269418746156e-05,5.64803401244626e-05,0.000105640262924526,0.000216400064329638,0.000407256320571701,0.000524807435591883,0.000620410569995516,0.000722285580850487,0.000475479399564216,0.00026488177503255,0.000168484221711065,0.000135360672810304,0.000126161994594231,0.000232044454835826,0.00020211218287475,3.07560008387262e-05,-3.68097901363698e-07,-3.11655041206929e-06,-4.60474619952052e-06,-8.21390318789633e-06,-6.47435835327096e-06,-6.61165490086558e-06,-5.17233803524524e-06,-9.0154062668642e-06,-1.26860765728577e-07,-1.35044821910652e-05,1.46799994081645e-06,1.92320477450923e-07
"44",-6.68750177072754e-07,-7.70311836532136e-07,-8.18074041830231e-07,-4.00467563457047e-07,-1.76533292992014e-06,-2.33907544267495e-06,-3.14811443111633e-06,-1.7505635548963e-06,-3.62327093251617e-06,-3.27307755014692e-06,-2.66881190574727e-06,-2.90500370742742e-06,-1.51068679206211e-06,-2.18057576198359e-06,-1.85802885124591e-06,-1.14013822285871e-06,-5.65491195803238e-07,-4.65825532328107e-07,-5.73599709570002e-07,-4.83578179708903e-07,-9.14052458611359e-07,-8.48862388368433e-07,-2.35552641252877e-06,-1.0892880668218e-06,-7.36552517040859e-06,1.69428196387093e-06,1.07793520081287e-06,5.51460846866656e-06,7.16457131980482e-06,-1.43904502994255e-05,1.84128816926137e-05,4.22580801990118e-05,0.000138830465789613,0.000305547160906674,0.000392407740529598,0.000489870138612865,0.000616882200390107,0.000416059491819726,0.000254505730826962,0.000155125526757884,0.000122195673881341,0.000113015649879041,0.000212300116395687,0.000184588891071345,2.54613950199352e-05,-6.27201786767871e-07,-2.42774931792788e-06,-3.87615775409565e-06,-6.89925093094787e-06,-5.12308805938852e-06,-5.53139157929858e-06,-4.07005118550205e-06,-7.16588338688928e-06,-1.31684160803946e-06,-1.16280723784366e-05,-1.64607874445016e-06,-5.96778455078573e-06
"45",-5.41872542335091e-07,-6.00483237465012e-07,-6.49613413204724e-07,-3.56326359054136e-07,-1.44775959625784e-06,-1.97789057209964e-06,-2.58546024623477e-06,-1.43339038219794e-06,-3.09081421088258e-06,-2.75504388277515e-06,-2.14160363639017e-06,-2.40426657376474e-06,-1.26857146115728e-06,-1.77594814138775e-06,-1.68417275418875e-06,-9.34848738717694e-07,-4.51526776412273e-07,-3.63737857144659e-07,-4.63061964324399e-07,-3.81153750773375e-07,-6.85079199046894e-07,-6.7638757581889e-07,-1.82745734435343e-06,-8.23242314019815e-07,-5.62246976913974e-06,2.24156044000728e-07,-1.56142151503148e-06,1.98893054933229e-07,7.71985160194884e-07,-2.50504002160121e-05,4.73146333788105e-08,6.10188887186858e-06,7.99944392735654e-05,0.000211711555816334,0.000260024144384144,0.000345551494779565,0.000482746218266112,0.000342130125737764,0.000247087491550089,0.000141808840194066,0.000110205598681576,0.000101026912756152,0.000194080720762581,0.000168324185590123,2.10826419682627e-05,-6.83022850780882e-07,-1.86879510246315e-06,-3.14426414180612e-06,-5.60522759283098e-06,-3.92003519409412e-06,-4.41545166193219e-06,-3.07223115269331e-06,-5.41857121963353e-06,-1.48042881706638e-06,-9.1109773783481e-06,-2.35662150718437e-06,-7.18877148961036e-06
"46",-4.29743362633978e-07,-4.653397307341e-07,-5.10528644065651e-07,-2.97276908542648e-07,-1.1641889194962e-06,-1.6299114757889e-06,-2.08347990260899e-06,-1.14858448400293e-06,-2.55521349000718e-06,-2.25449011174448e-06,-1.70387449962215e-06,-1.95585953021668e-06,-1.03764128886967e-06,-1.42676884353726e-06,-1.41843598537496e-06,-7.42570240312228e-07,-3.52192089042282e-07,-2.78525754830991e-07,-3.59363200650479e-07,-2.92728142350089e-07,-5.08460442177114e-07,-5.21825404086733e-07,-1.39341242170716e-06,-6.10037827961338e-07,-4.1903830812669e-06,-3.43540450584467e-07,-2.30344618693367e-06,-1.61107574659575e-06,-1.14873577772936e-06,-2.61330042640247e-05,-6.84795593098108e-06,-1.08268436191695e-05,4.0333696387009e-05,0.000133460318061887,0.000148981759053262,0.000212462765351246,0.000337977790673935,0.000258516055983245,0.00024134561026029,0.000125206608284341,9.93002025263473e-05,8.89211527416776e-05,0.000177387973820633,0.000153273969003338,1.74347995168083e-05,-6.43283924225123e-07,-1.42868820132287e-06,-2.49928957911796e-06,-4.4735658298326e-06,-2.94718945023188e-06,-3.43656082058727e-06,-2.27025991743902e-06,-3.98873204888905e-06,-1.27620885099852e-06,-6.80347817572772e-06,-2.1418395405259e-06,-6.29715305317596e-06
"47",-3.38255674844814e-07,-3.60179709815274e-07,-3.99686211902395e-07,-2.4158147959874e-07,-9.2779071385462e-07,-1.32533878689143e-06,-1.66231468736286e-06,-9.10678771152857e-07,-2.07802013442529e-06,-1.82084864083031e-06,-1.35201828776397e-06,-1.57940513654485e-06,-8.38376455521741e-07,-1.14271674563183e-06,-1.15455544663098e-06,-5.83771514238536e-07,-2.72651736301742e-07,-2.1206031050889e-07,-2.75389600124119e-07,-2.23417305776293e-07,-3.7656952102658e-07,-3.98379153933281e-07,-1.05628437811107e-06,-4.4972552947643e-07,-3.08814007646493e-06,-4.92315202511016e-07,-2.23248513731609e-06,-1.92130898200674e-06,-1.39438071716152e-06,-2.27279135622897e-05,-8.08123930999728e-06,-1.61395876469666e-05,1.68920076855137e-05,7.49931578285474e-05,7.06666616182832e-05,0.00010980362872076,0.000205282779691512,0.000171017295972866,0.000235887081152514,0.000103415209378149,8.9392311800819e-05,7.53865472006101e-05,0.00016219205664676,0.000139384997912719,1.43664507597089e-05,-5.63844942156021e-07,-1.08948059974031e-06,-1.97008189390972e-06,-3.54254912721437e-06,-2.19875531743223e-06,-2.64589142823438e-06,-1.66342648742389e-06,-2.89698529482349e-06,-9.95489335399644e-07,-4.9648846819844e-06,-1.68254392403248e-06,-4.85316206220154e-06
"48",-2.65618738782576e-07,-2.79095714443162e-07,-3.12420660754729e-07,-1.94599351291295e-07,-7.36863447743067e-07,-1.07006559766093e-06,-1.3193815651492e-06,-7.18297496932826e-07,-1.67596118642986e-06,-1.46202367610685e-06,-1.0729315046917e-06,-1.27173639716575e-06,-6.73871368853627e-07,-9.15287784573873e-07,-9.26913014015015e-07,-4.58234861474936e-07,-2.10992572585445e-07,-1.61801843169581e-07,-2.10818757898429e-07,-1.7074514913241e-07,-2.78990755225192e-07,-3.03381179567024e-07,-7.98983962456474e-07,-3.31186990284071e-07,-2.2632275784289e-06,-4.66767047945472e-07,-1.88427993954135e-06,-1.69933633611239e-06,-1.1511915652642e-06,-1.80613992255695e-05,-7.02393471280819e-06,-1.55740753394358e-05,4.90106146899024e-06,3.61344972738825e-05,2.4000050860509e-05,4.312494850295e-05,0.000101262093562101,8.9606322638431e-05,0.00022985499466575,7.64423589580991e-05,8.04028277388306e-05,5.99650960852541e-05,0.000148437082199869,0.000126599818294806,1.17754162942631e-05,-4.74258987496173e-07,-8.30355277981319e-07,-1.54874211842064e-06,-2.79563420084835e-06,-1.6342466059634e-06,-2.02913527295979e-06,-1.21523217755635e-06,-2.08960519416325e-06,-7.48020629987018e-07,-3.58438955503551e-06,-1.25052610968991e-06,-3.53040029791947e-06
"49",-2.08318284348995e-07,-2.16666008279544e-07,-2.43989347836279e-07,-1.56270104561474e-07,-5.84219684817145e-07,-8.59846135604143e-07,-1.04375604374622e-06,-5.64756372652467e-07,-1.34519084903495e-06,-1.16967878697297e-06,-8.51950696842605e-07,-1.02209394494138e-06,-5.40025222597209e-07,-7.33212710754276e-07,-7.40655898038673e-07,-3.59698135386378e-07,-1.63394936578767e-07,-1.23984926015213e-07,-1.61514523292355e-07,-1.30686581401112e-07,-2.06729579614515e-07,-2.30734364665476e-07,-6.03544610494694e-07,-2.43705277505472e-07,-1.65341683164021e-06,-3.86999553251174e-07,-1.50476709741635e-06,-1.37241372649588e-06,-8.62207977516485e-07,-1.36615905259862e-05,-5.43781670811667e-06,-1.2843315888197e-05,-2.90121228291451e-07,1.32806967423353e-05,9.30533044674114e-07,7.01351130216558e-06,3.15253463289822e-05,2.42050306358801e-05,0.000222823453387861,4.61669947020199e-05,7.22588560176987e-05,4.296807646248e-05,0.000136043094061502,0.000114858137880423,9.58758723893948e-06,-3.89197691241106e-07,-6.32834589411847e-07,-1.21634459200019e-06,-2.20239843576049e-06,-1.21198065118575e-06,-1.55396977457064e-06,-8.86771108882918e-07,-1.50152930997276e-06,-5.55113756417118e-07,-2.57518694522373e-06,-9.11007743998248e-07,-2.50108140795369e-06
"50",-1.63200822601776e-07,-1.68548179370728e-07,-1.90448540291271e-07,-1.25058451392307e-07,-4.62153914100988e-07,-6.88059063070694e-07,-8.23598614283329e-07,-4.42966277874194e-07,-1.07515476132068e-06,-9.32179172931596e-07,-6.76441091652009e-07,-8.1958983555591e-07,-4.31253794864089e-07,-5.86978957281042e-07,-5.90316867946555e-07,-2.81874018574679e-07,-1.26340435357251e-07,-9.53617840735405e-08,-1.23386739276434e-07,-9.98410876460964e-08,-1.53056087462125e-07,-1.75103774752845e-07,-4.5544884114982e-07,-1.79214152878766e-07,-1.20529651415272e-06,-3.03534528138977e-07,-1.17651981612233e-06,-1.07733356644863e-06,-6.31599791512399e-07,-1.00611741047003e-05,-4.00383856299653e-06,-9.82047620981211e-06,-2.05555749393094e-06,1.56606205277187e-06,-7.85379368236007e-06,-8.52537598815628e-06,-7.69578058482288e-06,-1.97403179317328e-05,0.000214679269212336,1.60855456932964e-05,6.48922192436329e-05,2.53487673806895e-05,0.00012485759089694,0.000104097953565087,7.7443626027524e-06,-3.14750268610019e-07,-4.82315703913801e-07,-9.54584153461046e-07,-1.73332145875266e-06,-8.97657253500669e-07,-1.18979307607271e-06,-6.46928631658045e-07,-1.07642563329307e-06,-4.08988689800482e-07,-1.84626666747961e-06,-6.56562367655432e-07,-1.75139740457169e-06
"51",-1.27744015438815e-07,-1.31392239427697e-07,-1.48601755989147e-07,-9.95350782611752e-08,-3.6449275307631e-07,-5.48410926970489e-07,-6.48468711660894e-07,-3.46760319050533e-07,-8.55888429680612e-07,-7.39960061570464e-07,-5.36600689669477e-07,-6.55584036122998e-07,-3.42814082502837e-07,-4.69365029163546e-07,-4.68503096440737e-07,-2.20059679996817e-07,-9.72650453056259e-08,-7.35136070952415e-08,-9.35607460178331e-08,-7.58722342436023e-08,-1.131290139761e-07,-1.32495681291087e-07,-3.43359185511995e-07,-1.31759487935128e-07,-8.77153302886125e-07,-2.3297978588123e-07,-9.10939402339686e-07,-8.34738153273502e-07,-4.58191778026976e-07,-7.31358848282089e-06,-2.87273528528322e-06,-7.21081564698993e-06,-2.34126955995631e-06,-3.46811200452381e-06,-9.61541374470946e-06,-1.28224396986392e-05,-2.50282660274387e-05,-4.28236269866406e-05,0.000205618491463914,-9.63855327972498e-06,5.82363664937022e-05,8.697975878024e-06,0.000114691071187558,9.42554408815121e-05,6.19528555579789e-06,-2.52749193554351e-07,-3.67612226550307e-07,-7.48528064087232e-07,-1.36311552222783e-06,-6.64246293883215e-07,-9.11481064629866e-07,-4.72180106815063e-07,-7.70372093318548e-07,-3.00333753195429e-07,-1.32257487844712e-06,-4.70461404010385e-07,-1.22261022573103e-06
"52",-9.99043284001472e-08,-1.02633435143996e-07,-1.15910197020851e-07,-7.88402129483037e-08,-2.87029254509343e-07,-4.35487728714541e-07,-5.0961937904584e-07,-2.7097143022702e-07,-6.80446950297682e-07,-5.86531710548923e-07,-4.25267237617951e-07,-5.23817339821516e-07,-2.71539471622191e-07,-3.74886781898588e-07,-3.70029355685269e-07,-1.71252775652484e-07,-7.46033307388263e-08,-5.67658132868062e-08,-7.0481818260839e-08,-5.74067247839966e-08,-8.34994612451958e-08,-9.99880454926593e-08,-2.58576906539409e-07,-9.68216661500297e-08,-6.37564781078224e-07,-1.77906994503553e-07,-7.03406405119601e-07,-6.43185831358793e-07,-3.30550710864719e-07,-5.28122681258964e-06,-2.03743251733641e-06,-5.18983135040204e-06,-2.0701325603147e-06,-4.96877344149199e-06,-8.50719950686147e-06,-1.20018151059467e-05,-2.90925607887272e-05,-4.97702768999781e-05,0.000195965347543259,-2.86402489078864e-05,5.22279297980988e-05,-5.46585364216844e-06,0.000105388673410012,8.52667367949078e-05,4.89897119308138e-06,-2.02550924240181e-07,-2.80184067058333e-07,-5.86503909190089e-07,-1.07128295016198e-06,-4.91108490652683e-07,-6.98614694808342e-07,-3.44582587606198e-07,-5.50624970831903e-07,-2.20229509500698e-07,-9.46915179252837e-07,-3.35997490763361e-07,-8.53279354022209e-07
"53",-7.80838323713925e-08,-8.03244087822702e-08,-9.04057484963689e-08,-6.22757811073599e-08,-2.26082626796688e-07,-3.44726004181584e-07,-3.99931274952228e-07,-2.11451623028416e-07,-5.4166726550526e-07,-4.65559402406831e-07,-3.36753623777939e-07,-4.18790356326914e-07,-2.1467634454737e-07,-2.99190024551366e-07,-2.91370089837174e-07,-1.33036748128863e-07,-5.71029789514874e-08,-4.39294543869281e-08,-5.28831428232461e-08,-4.3345499665366e-08,-6.15816798068135e-08,-7.53247563735501e-08,-1.94559236445942e-07,-7.10932637548678e-08,-4.63142906613978e-07,-1.35851489794126e-07,-5.43409109595334e-07,-4.94324476680087e-07,-2.37619532293058e-07,-3.79973282024015e-06,-1.43779783224397e-06,-3.69964055815393e-06,-1.66976102799811e-06,-4.81703624424999e-06,-6.63729382395139e-06,-9.56384756080131e-06,-2.65291992797211e-05,-4.69288414869762e-05,0.000185984414588315,-4.05861097115858e-05,4.68093021411037e-05,-1.63244773292271e-05,9.68279426660457e-05,7.70701222266571e-05,3.82279682558195e-06,-1.62412427033669e-07,-2.13543389735963e-07,-4.59360147672353e-07,-8.41682739131866e-07,-3.62913226723008e-07,-5.35739553633574e-07,-2.51256984558614e-07,-3.93257543885746e-07,-1.61336011255221e-07,-6.77713542851591e-07,-2.39486119055726e-07,-5.95899692893627e-07
